task1	task2	thisN	thisTrialN	thisRepN	T0	T2	T1	lagT0	lagT1	lagT2	responseT1	responseT2	related	dist	key_resp_T1.keys	key_resp_T1.corr	key_resp_T2.keys	key_resp_T2.corr	key_resp_T2.rt	key_resp_T2.duration	press_to_continue.keys	press_to_continue.rt	press_to_continue.duration	key_resp_T1.rt	key_resp_T1.duration	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	trial.thisRepN	trial.thisTrialN	trial.thisN	trial.thisIndex	trials_T0_context.thisRepN	trials_T0_context.thisTrialN	trials_T0_context.thisN	trials_T0_context.thisIndex	trials_T1.thisRepN	trials_T1.thisTrialN	trials_T1.thisN	trials_T1.thisIndex	trials_T2.thisRepN	trials_T2.thisTrialN	trials_T2.thisN	trials_T2.thisIndex	thisRow.t	notes	instructions.started	text_instructions.started	key_resp.started	instructions.stopped	key_resp.keys	key_resp.rt	key_resp.duration	settings.started	settings.stopped	T0_context.started	context_word.started	blankContext.started	context_word.stopped	blankContext.stopped	T0_context.stopped	distractors_T0_T2.started	distractors_T0_T2.stopped	text_distractors_2.started	T1_number.started	text_T1.started	T1_number.stopped	distractors_T1.started	distractors_T1.stopped	T2_probe.started	text_T2.started	T2_probe.stopped	Ask_T1.started	Ask_T1.stopped	trial.key_resp_T1.keys	trial.key_resp_T1.corr	Ask_T2.started	blankT2_1.started	blankT2_1.stopped	text_T2ask.started	key_resp_T2.started	Ask_T2.stopped	trial.key_resp_T2.keys	trial.key_resp_T2.corr	trial.key_resp_T2.rt	trial.key_resp_T2.duration	text_distractors.started	text_distractors_2.stopped	text_T2.stopped	rest.started	text.started	press_to_continue.started	text.stopped	rest.stopped	block.press_to_continue.keys	block.press_to_continue.rt	block.press_to_continue.duration	text_T1.stopped	text_distractors.stopped	blankT1_1.started	text_T1ask.started	key_resp_T1.started	blankT1_1.stopped	trial.key_resp_T1.rt	trial.key_resp_T1.duration	participant	order [1: single-dual or 2: dual-single]	date	expName	psychopyVersion	frameRate	expStart	Column1
dual	single	0	0	0	ARROZ	FLORESX	7777777	10	7	3	p	p	0	YGLMSFQ												0	10	10	10	0	22	22	22									0	0	0	1	5,12715E+16																	5,12714E+15	5,12714E+15							5,12684E+15	5,12685E+16	5,12691E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	1	1	0	ARROZ	FLORESX	7777777	10	7	3	p	p	0	VYKXSPC												0	10	10	10	0	22	22	22									0	1	1	2	5,12715E+16																	5,12714E+15	5,12714E+15																																											Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	2	2	0	ARROZ	FLORESX	7777777	10	7	3	p	p	0	ZTFYDXH												0	10	10	10	0	22	22	22									0	2	2	0	5,12715E+16																	5,12714E+15	5,12716E+15	5,12715E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	22	22	0	ARROZ	FLORESX	7777777	10	7	3	p	p	0		f	0	j	0	3,87657E+15	None				0.36767850001342595	None	0	10	10	10	0	22	22	22																																									5,12717E+15	5,12853E+15	f	0	5,12853E+15	5,12855E+15	5,12955E+16	5,12955E+16	5,12955E+16	5,12995E+15	j	0	3,87657E+15	None														5127.179272999987	5128.163385400083	5128.163385400083	5128.179860400036	0.36767850001342595	None	Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	0	0	0	BARRO	XXPAZXX	9999999	7	3	10	p	p	0	YGLMSFQ												0	10	10	10	0	23	23	23	0	5	5	5	0	0	0	1					5,1326E+15											5,12995E+15	5,12996E+15	5,13095E+15	5,13096E+15	5,132E+15	5,13193E+15	5,13237E+15	5,13245E+15	5,13238E+15	5,13246E+15	5,13247E+15	5,13253E+15	5,13259E+15	5,13262E+15																		5,1326E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	1	1	0	BARRO	XXPAZXX	9999999	7	3	10	p	p	0	ZTFYDXH												0	10	10	10	0	23	23	23					0	1	1	0					5,13263E+15																							5,13262E+15	5,1327E+15																		5,13263E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	0	0	0	BARRO	XXPAZXX	9999999	7	3	10	p	p	0	YNPLRQW												0	10	10	10	0	23	23	23									0	0	0	7	5,13285E+15																	5,13284E+15	5,13287E+15	5,13285E+15						5,13271E+15	5,13272E+15	5,13278E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	1	1	0	BARRO	XXPAZXX	9999999	7	3	10	p	p	0	ZJTSHFP												0	10	10	10	0	23	23	23									0	1	1	3	5,13288E+15																	5,13287E+15	5,13295E+15	5,13288E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	2	2	0	BARRO	XXPAZXX	9999999	7	3	10	p	p	0	VFDMHQS												0	10	10	10	0	23	23	23									0	2	2	8	5,13297E+15																	5,13295E+15	5,13303E+15	5,13297E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	3	3	0	BARRO	XXPAZXX	9999999	7	3	10	p	p	0	VYKXSPC												0	10	10	10	0	23	23	23									0	3	3	2	5,13305E+15																	5,13304E+15	5,13312E+15	5,13305E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	4	4	0	BARRO	XXPAZXX	9999999	7	3	10	p	p	0	ZTFYDXH												0	10	10	10	0	23	23	23									0	4	4	0	5,13313E+15																	5,13312E+14	5,1332E+16	5,13313E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	5	5	0	BARRO	XXPAZXX	9999999	7	3	10	p	p	0	YGLMSFQ												0	10	10	10	0	23	23	23									0	5	5	1	5,13322E+15																	5,1332E+15	5,13328E+15	5,13322E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	6	6	0	BARRO	XXPAZXX	9999999	7	3	10	p	p	0	GQKRPDL												0	10	10	10	0	23	23	23									0	6	6	5	5,1333E+15																	5,13328E+15	5,13337E+15	5,1333E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	7	7	0	BARRO	XXPAZXX	9999999	7	3	10	p	p	0	HLFPYXK												0	10	10	10	0	23	23	23									0	7	7	4	5,13338E+15																	5,13337E+13	5,13345E+15	5,13338E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	8	8	0	BARRO	XXPAZXX	9999999	7	3	10	p	p	0	WMYFTGJ												0	10	10	10	0	23	23	23									0	8	8	6	5,13347E+16																	5,13345E+15	5,13353E+15	5,13347E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	9	9	0	BARRO	XXPAZXX	9999999	7	3	10	p	p	0	HQTYPJM												0	10	10	10	0	23	23	23									0	9	9	9	5,13355E+15																	5,13354E+16	5,13362E+15	5,13355E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	23	23	0	BARRO	XXPAZXX	9999999	7	3	10	p	p	0		f	0	j	0	2,99705E+15	None				0.49988889996893704	None	0	10	10	10	0	23	23	23																																									5,13362E+16	5,13512E+15	f	0	5,13512E+15	5,13513E+15	5,13613E+15	5,13612E+14	5,13612E+14	5,13642E+15	j	0	2,99705E+15	None														5133.632744099945	5134.616263000062	5134.616263000062	5134.633043800015	0.49988889996893704	None	Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	0	0	0	DIVERSIÓN	TRAGARX	2222222	10	7	3	i	p	0	GQKRPDL												0	10	10	10	0	24	24	24	0	8	8	3	0	0	0	5					5,13932E+15											5,13642E+15	5,13643E+15	5,13742E+15	5,13743E+15	5,13847E+16	5,1384E+16	5,13909E+16	5,13917E+14	5,1391E+15	5,13918E+15	5,13919E+15	5,13925E+15	5,13931E+14	5,13934E+15																		5,13932E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	1	1	0	DIVERSIÓN	TRAGARX	2222222	10	7	3	i	p	0	YGLMSFQ												0	10	10	10	0	24	24	24					0	1	1	1					5,13935E+15																							5,13934E+16	5,13942E+15																		5,13935E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	2	2	0	DIVERSIÓN	TRAGARX	2222222	10	7	3	i	p	0	ZTFYDXH												0	10	10	10	0	24	24	24					0	2	2	0					5,13944E+15																							5,13942E+16	5,1395E+15																		5,13944E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	3	3	0	DIVERSIÓN	TRAGARX	2222222	10	7	3	i	p	0	VYKXSPC												0	10	10	10	0	24	24	24					0	3	3	2					5,13952E+16																							5,1395E+16	5,13959E+15																		5,13952E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	4	4	0	DIVERSIÓN	TRAGARX	2222222	10	7	3	i	p	0	HLFPYXK												0	10	10	10	0	24	24	24					0	4	4	4					5,1396E+15																							5,13959E+15	5,13967E+16																		5,1396E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	5	5	0	DIVERSIÓN	TRAGARX	2222222	10	7	3	i	p	0	ZJTSHFP												0	10	10	10	0	24	24	24					0	5	5	3					51396848398																							5,13967E+15	5,13975E+15																		51396848398																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	0	0	0	DIVERSIÓN	TRAGARX	2222222	10	7	3	i	p	0	ZTFYDXH												0	10	10	10	0	24	24	24									0	0	0	0	5,1399E+16																	5,1399E+15	5,13992E+15	5,1399E+16						5,13976E+16	5,13977E+15	5,13984E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	1	1	0	DIVERSIÓN	TRAGARX	2222222	10	7	3	i	p	0	VYKXSPC												0	10	10	10	0	24	24	24									0	1	1	2	5,13994E+15																	5,13992E+15	5,14E+15	5,13994E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	2	2	0	DIVERSIÓN	TRAGARX	2222222	10	7	3	i	p	0	YGLMSFQ												0	10	10	10	0	24	24	24									0	2	2	1	5,14002E+15																	5,14E+16	5,14009E+15	5,14002E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	24	24	0	DIVERSIÓN	TRAGARX	2222222	10	7	3	i	p	0		j	0	j	0	3,43388E+16	None				0.5237447000108659	None	0	10	10	10	0	24	24	24																																									5,14009E+15	5,14162E+15	j	0	5,14162E+15	5,14164E+15	5,14264E+15	5,14262E+15	5,14262E+15	5,14297E+15	j	0	3,43388E+16	None														5140.1019584999885	5141.085706300102	5141.085706300102	5141.102626000065	0.5237447000108659	None	Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	0	0	0	UNO	XXDOSXX	9999999	10	1	9	p	i	1	HLFPYXK												0	10	10	10	0	25	25	25	0	8	8	4	0	0	0	0					5,14588E+15											5,14297E+15	5,14299E+15	5,14397E+16	5,14399E+15	5,14502E+15	5,14496E+15	5,14564E+16	5,14572E+15	5,14565E+15	5,14573E+14	5,14574E+15	5,1458E+15	5,14587E+15	5,14587E+15																																					Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	0	0	0	UNO	XXDOSXX	9999999	10	1	9	p	i	1	ZTFYDXH												0	10	10	10	0	25	25	25									0	0	0	0	5,14602E+15																	5,14602E+14	5,14604E+16	5,14602E+15						5,14588E+15	5,14588E+15	5,14596E+14																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	1	1	0	UNO	XXDOSXX	9999999	10	1	9	p	i	1	YGLMSFQ												0	10	10	10	0	25	25	25									0	1	1	1	5,14606E+16																	5,14604E+15	5,14612E+15	5,14606E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	2	2	0	UNO	XXDOSXX	9999999	10	1	9	p	i	1	YNPLRQW												0	10	10	10	0	25	25	25									0	2	2	7	5,14614E+15																	5,14612E+15	5,14621E+15	5,14614E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	3	3	0	UNO	XXDOSXX	9999999	10	1	9	p	i	1	VYKXSPC												0	10	10	10	0	25	25	25									0	3	3	2	5,14622E+15																	5,14621E+16	5,14629E+15	5,14622E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	4	4	0	UNO	XXDOSXX	9999999	10	1	9	p	i	1	HLFPYXK												0	10	10	10	0	25	25	25									0	4	4	4	5,14631E+15																	5,14629E+15	5,14637E+15	5,14631E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	5	5	0	UNO	XXDOSXX	9999999	10	1	9	p	i	1	GQKRPDL												0	10	10	10	0	25	25	25									0	5	5	5	5,14639E+15																	5,14637E+15	5,14646E+15	5,14639E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	6	6	0	UNO	XXDOSXX	9999999	10	1	9	p	i	1	WMYFTGJ												0	10	10	10	0	25	25	25									0	6	6	6	5,14647E+15																	5,14646E+15	5,14654E+15	5,14647E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	7	7	0	UNO	XXDOSXX	9999999	10	1	9	p	i	1	VFDMHQS												0	10	10	10	0	25	25	25									0	7	7	8	5,14655E+15																	5,14654E+15	5,14662E+14	5,14655E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	8	8	0	UNO	XXDOSXX	9999999	10	1	9	p	i	1	ZJTSHFP												0	10	10	10	0	25	25	25									0	8	8	3	5,14664E+15																	5,14663E+15	5,14671E+15	5,14664E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	25	25	0	UNO	XXDOSXX	9999999	10	1	9	p	i	1		f	0	f	0	2,7751E+15	None				0.4251757999882102	None	0	10	10	10	0	25	25	25																																									5,14671E+14	5,14814E+15	f	0	5,14814E+15	5,14816E+15	5,14916E+14	5,14914E+15	5,14914E+15	5,14942E+15	f	0	2,7751E+15	None														5146.721999299945	5147.705911400029	5147.705911400029	5147.723044699989	0.4251757999882102	None	Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	0	0	0	ABRIR	XPELOXX	8888888	7	7	6	i	p	0	HLFPYXK												0	10	10	10	0	26	26	26	0	5	5	3	0	0	0	4					5,15207E+15											5,14943E+14	5,14944E+15	5,15044E+13	5,15044E+13	5,15149E+15	5,15143E+15	5,15184E+15	5,15193E+15	5,15186E+15	5,15194E+16	5,15194E+15	5,15201E+15	5,15207E+15	5,15209E+15																		5,15207E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	1	1	0	ABRIR	XPELOXX	8888888	7	7	6	i	p	0	ZTFYDXH												0	10	10	10	0	26	26	26					0	1	1	0					5,15211E+16																							5,15209E+16	5,15217E+15																		5,15211E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	2	2	0	ABRIR	XPELOXX	8888888	7	7	6	i	p	0	YGLMSFQ												0	10	10	10	0	26	26	26					0	2	2	1					5,15219E+15																							5,15218E+15	5,15226E+15																		5,15219E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	3	3	0	ABRIR	XPELOXX	8888888	7	7	6	i	p	0	VYKXSPC												0	10	10	10	0	26	26	26					0	3	3	2					5,15227E+14																							5,15226E+15	5,15234E+15																		5,15227E+14																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	4	4	0	ABRIR	XPELOXX	8888888	7	7	6	i	p	0	GQKRPDL												0	10	10	10	0	26	26	26					0	4	4	5					5,15236E+15																							5,15234E+15	5,15242E+15																		5,15236E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	5	5	0	ABRIR	XPELOXX	8888888	7	7	6	i	p	0	ZJTSHFP												0	10	10	10	0	26	26	26					0	5	5	3					5,15244E+15																							5,15243E+15	5,15251E+15																		5,15244E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	0	0	0	ABRIR	XPELOXX	8888888	7	7	6	i	p	0	ZTFYDXH												0	10	10	10	0	26	26	26									0	0	0	0	5,15266E+15																	5,15265E+16	5,15267E+15	5,15266E+15						5,15252E+15	5,15253E+15	5,15259E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	1	1	0	ABRIR	XPELOXX	8888888	7	7	6	i	p	0	VYKXSPC												0	10	10	10	0	26	26	26									0	1	1	2	5,15269E+15																	5,15268E+14	5,15276E+15	5,15269E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	2	2	0	ABRIR	XPELOXX	8888888	7	7	6	i	p	0	HLFPYXK												0	10	10	10	0	26	26	26									0	2	2	4	5,15277E+15																	5,15276E+15	5,15284E+15	5,15277E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	3	3	0	ABRIR	XPELOXX	8888888	7	7	6	i	p	0	GQKRPDL												0	10	10	10	0	26	26	26									0	3	3	5	5,15286E+15																	5,15284E+15	5,15293E+15	5,15286E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	4	4	0	ABRIR	XPELOXX	8888888	7	7	6	i	p	0	YGLMSFQ												0	10	10	10	0	26	26	26									0	4	4	1	5,15294E+15																	5,15293E+16	5,15301E+15	5,15294E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	5	5	0	ABRIR	XPELOXX	8888888	7	7	6	i	p	0	ZJTSHFP												0	10	10	10	0	26	26	26									0	5	5	3	5,15303E+15																	5,15301E+15	5,15309E+15	5,15303E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	26	26	0	ABRIR	XPELOXX	8888888	7	7	6	i	p	0		j	0	j	0	3,7527E+16	None				0.24786959984339774	None	0	10	10	10	0	26	26	26																																									5,1531E+15	5,15434E+15	j	0	5,15434E+14	5,15436E+15	5,15536E+15	5,15534E+15	5,15534E+15	5,15573E+15	j	0	3,7527E+16	None														5153.108423300087	5154.0923623999115	5154.0923623999115	5154.108628600137	0.24786959984339774	None	Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	0	0	0	NIEVE	GRANIZO	6666666	10	7	3	i	i	1	YGLMSFQ												0	10	10	10	0	27	27	27	0	8	8	8	0	0	0	1					5,15863E+15											5,15573E+14	5,15574E+14	5,15674E+14	5,15674E+14	5,15779E+15	5,15773E+15	5,1584E+15	5,15848E+15	5,15841E+15	5,15849E+15	5,15849E+15	5,15856E+15	5,15862E+15	5,15864E+15																		5,15863E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	1	1	0	NIEVE	GRANIZO	6666666	10	7	3	i	i	1	ZJTSHFP												0	10	10	10	0	27	27	27					0	1	1	3					5,15866E+15																							5,15865E+15	5,15873E+15																		5,15866E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	2	2	0	NIEVE	GRANIZO	6666666	10	7	3	i	i	1	ZTFYDXH												0	10	10	10	0	27	27	27					0	2	2	0					5,15874E+15																							5,15873E+15	5,15881E+15																		5,15874E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	3	3	0	NIEVE	GRANIZO	6666666	10	7	3	i	i	1	GQKRPDL												0	10	10	10	0	27	27	27					0	3	3	5					5,15883E+14																							5,15881E+16	5,1589E+15																		5,15883E+14																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	4	4	0	NIEVE	GRANIZO	6666666	10	7	3	i	i	1	HLFPYXK												0	10	10	10	0	27	27	27					0	4	4	4					5,15891E+15																							5,1589E+15	5,15898E+15																		5,15891E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	5	5	0	NIEVE	GRANIZO	6666666	10	7	3	i	i	1	VYKXSPC												0	10	10	10	0	27	27	27					0	5	5	2					5,15899E+16																							5,15898E+15	5,15906E+15																		5,15899E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	0	0	0	NIEVE	GRANIZO	6666666	10	7	3	i	i	1	ZTFYDXH												0	10	10	10	0	27	27	27									0	0	0	0	5,15921E+15																	5,15921E+16	5,15923E+15	5,15921E+15						5,15907E+15	5,15908E+15	5,15914E+14																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	1	1	0	NIEVE	GRANIZO	6666666	10	7	3	i	i	1	YGLMSFQ												0	10	10	10	0	27	27	27									0	1	1	1	5,15924E+15																	5,15923E+15	5,15931E+15	5,15924E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	2	2	0	NIEVE	GRANIZO	6666666	10	7	3	i	i	1	VYKXSPC												0	10	10	10	0	27	27	27									0	2	2	2	5,15933E+15																	5,15931E+14	5,15939E+15	5,15933E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	27	27	0	NIEVE	GRANIZO	6666666	10	7	3	i	i	1		j	0	f	0	2,55733E+15	None				0.42621399997733533	None	0	10	10	10	0	27	27	27																																									5,1594E+15	5,16083E+15	j	0	5,16083E+15	5,16085E+15	5,16185E+14	5,16185E+14	5,16185E+14	5,16211E+15	f	0	2,55733E+15	None														5159.411560100038	5160.394866199931	5160.394866199931	5160.411611000076	0.42621399997733533	None	Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	0	0	0	GRIEGO	XLATÍNX	3333333	10	7	3	p	i	1	VYKXSPC												0	10	10	10	0	28	28	28	0	8	8	7	0	0	0	2					5,16501E+15											5,16212E+15	5,16213E+15	5,16311E+14	5,16313E+15	5,16417E+15	5,1641E+15	5,16478E+15	5,16486E+15	5,1648E+14	5,16487E+15	5,16488E+16	5,16495E+15	5,16501E+15	5,16503E+15																		5,16501E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	1	1	0	GRIEGO	XLATÍNX	3333333	10	7	3	p	i	1	ZJTSHFP												0	10	10	10	0	28	28	28					0	1	1	3					5,16505E+15																							5,16503E+15	5,16511E+16																		5,16505E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	2	2	0	GRIEGO	XLATÍNX	3333333	10	7	3	p	i	1	HLFPYXK												0	10	10	10	0	28	28	28					0	2	2	4					5,16513E+15																							5,16512E+15	5,1652E+15																		5,16513E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	3	3	0	GRIEGO	XLATÍNX	3333333	10	7	3	p	i	1	ZTFYDXH												0	10	10	10	0	28	28	28					0	3	3	0					5,16521E+15																							5,1652E+15	5,16528E+15																		5,16521E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	4	4	0	GRIEGO	XLATÍNX	3333333	10	7	3	p	i	1	GQKRPDL												0	10	10	10	0	28	28	28					0	4	4	5					5,1653E+15																							5,16528E+15	5,16537E+15																		5,1653E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
dual	single	5	5	0	GRIEGO	XLATÍNX	3333333	10	7	3	p	i	1	YGLMSFQ												0	10	10	10	0	28	28	28					0	5	5	1					5,16538E+15																							5,16537E+15	5,16545E+15																		5,16538E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
